"","VIS_min","VIS_max","VIS_mean","VIS_mean_distribution","VIS_contrast","VIS_entropy","VIS_second_angular_momentum","IR_min","IR_max","IR_mean"
"14",0.015625,0.075098814229249,0.0224462760714981,0.0188895248998283,0.00184030523630035,0.480556692591076,0.0859431121708163,0.951219512195122,1,0.974620930061289
"15",0.09375,0.375494071146245,0.142051391035263,0.171722953634803,0.051678985368988,0.0502455996725338,0.228506579852355,0.741463414634146,0.91588785046729,0.876234585580204
"16",0.0625,0.561264822134387,0.192467950023288,0.338294218660561,0.213850730471217,0.0257879656160458,0.378852288289761,0.692682926829268,0.91588785046729,0.837877535656714
"17",0.09375,0.351778656126482,0.182431436782333,0.230681167716085,0.105930826586936,0.0516782644289808,0.530079789570731,0.717073170731707,0.831775700934579,0.773150474195422
"18",0.0625,0.687747035573123,0.385659352417568,0.5649685174585,0.511502314478978,0.0106426524764634,0.408702459785862,0.6,0.962616822429907,0.7567847995614
"19",0.09375,0.474308300395257,0.213814608110219,0.344018317115054,0.175372973818974,0.0238436348751535,0.361797175362771,0.741463414634146,0.91588785046729,0.833786116998208
"20",0.71875,0.865612648221344,0.921323629050352,0.643961076130509,0.493198469945424,0.00726565697912403,0.465208009950798,0.439024390243902,0.579439252336449,0.30589737085437
"21",0.03125,0.592885375494071,0.148155196453973,0.226674298797939,0.0988258793067706,0.0396029471960704,0.23929660584033,0.746341463414634,0.94392523364486,0.893911150752412
"22",0.0625,0.940711462450593,0.531413160909284,0.818546078992559,0.876406965437262,0.00327466230045027,0.526052873155593,0.6,0.94392523364486,0.703244494996195
"23",0.046875,0.272727272727273,0.103697308120364,0.148826559816829,0.0495360962528647,0.0816618911174785,0.64207437296529,0.804878048780488,0.869158878504673,0.853252268691646
"24",0.078125,0.652173913043478,0.480996601921258,0.524327418431597,0.364256427000657,0.00859598853868195,0.511399481927028,0.55609756097561,0.85981308411215,0.603836114134215
"25",0.09375,0.525691699604743,0.260616126693763,0.334859759587865,0.168815375975451,0.020261972984036,0.443922613566579,0.653658536585366,0.878504672897196,0.778520052042845
"26",0.046875,0.762845849802372,0.390894570700994,0.503148254149971,0.41172904008409,0.0127916496111339,0.35782301250347,0.68780487804878,0.953271028037383,0.784784832292749
"27",0.0625,0.505928853754941,0.227757171767734,0.291356611333715,0.161837732182036,0.0434916086778551,0.319896801990786,0.765853658536585,0.91588785046729,0.847626568036201
"28",0.0625,0.660079051383399,0.283495585607667,0.412135088723526,0.344717405307317,0.0292672943102742,0.549492115706409,0.15609756097561,0.831775700934579,0.59315996628671
"29",0.0625,0.399209486166008,0.0684080863759183,0.0726960503720664,0.0293869860915385,0.428264428980761,0.116985342442722,0.741463414634146,0.94392523364486,0.938788285450097
"30",0.0625,0.213438735177866,0.0601939030070294,0.0578133943903835,0.0129615029176626,0.238641015145313,0.430991792379293,0.814634146341463,0.831775700934579,0.851430769104879
"31",0.09375,0.802371541501976,0.708926306342463,0.505437893531769,0.353366701026968,0.0098239869013508,0.519952235039005,0.536585365853659,0.850467289719626,0.482083677694404
"32",0.09375,0.66798418972332,0.537602862412984,0.457927876359473,0.293726247661473,0.0112566516577978,0.533828447898373,0.517073170731707,0.822429906542056,0.512514013108905
"33",0,0.110671936758893,0.0117151893157118,0.0389238694905552,0.00773487731404246,0.348342202210397,0.112369511058126,0.931707317073171,0.953271028037383,0.962026725146677
"34",0.0546738417923139,0.691699604743083,0.311465868524194,0.61705781339439,0.527440052280145,0.00634465820712239,0.380341527319469,0.678048780487805,0.953271028037383,0.791369561481748
"35",0.25,0.648221343873518,0.58391195947482,0.571837435603892,0.396262539472811,0.00716332378223495,0.570779976727286,0.360975609756098,0.747663551401869,0.359373849288502
"36",0.171875,0.533596837944664,0.370300243841214,0.412135088723526,0.231774291552922,0.0138149815800246,0.526079242702336,0.595121951219512,0.794392523364486,0.652421710703969
"37",0.09375,0.316205533596838,0.161315809544684,0.21751574127075,0.0817339973009121,0.0427752762996316,0.462722622863879,0.746341463414634,0.85981308411215,0.817260877036504
"38",0.078125,0.656126482213439,0.357920100350323,0.429307384087006,0.285057150059064,0.0168849774866967,0.393571132278858,0.658536585365854,0.925233644859813,0.759597240747257
"39",0.015625,0.138339920948617,0.021781321896319,0.0417859187178019,0.00911223913499662,0.378325828898895,0.115930731960811,0.907317073170732,0.990654205607477,0.986511410966639
"40",0.078125,0.525691699604743,0.409753944740679,0.46078992558672,0.297327452187382,0.0122799836266885,0.491197804564897,0.585365853658537,0.869158878504673,0.633498899408381
"41",0.0625,0.375494071146245,0.153708822638654,0.223812249570693,0.0903402765057129,0.0402169463774048,0.534976806030669,0.712195121951219,0.813084112149533,0.773373865654177
"42",0.015625,0.0671936758893281,0.00902501279185231,0.00973096737263881,0.00165181036034506,0.767703643061809,0.0412520824735965,0.951219512195122,0.94392523364486,0.962953840614695
"43",0.03125,0.525691699604743,0.302702246404768,0.45220377790498,0.273942539777578,0.0116659844453541,0.509795501999193,0.595121951219512,0.850467289719626,0.679015931984256
"44",0.125,0.573122529644269,0.249421497272429,0.318832283915283,0.155025447998748,0.0262996316004912,0.484109000968352,0.629268292682927,0.850467289719626,0.7615472108799
"45",0.0625,0.845849802371542,0.494909546239121,0.641671436748712,0.682184345290231,0.0116659844453541,0.491459296812439,0.609756097560976,0.906542056074766,0.691865441423159
"46",0.09375,0.466403162055336,0.268194234743634,0.311963365769891,0.158955744736509,0.0279369627507163,0.487002701418201,0.653658536585366,0.850467289719626,0.744765848110174
"47",0.03125,0.0316205533596838,0.0164587265609207,0.00572409845449342,0.000304210888225951,0.749283667621777,0.0400217035780335,0.970731707317073,0.934579439252336,0.951254838102564
"48",0.0625,0.588932806324111,0.163253654841392,0.22610188895249,0.145342763844413,0.0854482194023741,0.541481444388952,0.541463414634146,0.822429906542056,0.754578706620734
"49",0,0.221343873517787,0.0632017469486527,0.187750429307384,0.0628696285309654,0.0514735980352026,0.232679169150351,0.873170731707317,0.953271028037383,0.94300817465448
"50",0.03125,0.217391304347826,0.0468015185835439,0.0841442472810532,0.0267133350878569,0.216639377814163,0.159185045929051,0.839024390243902,0.97196261682243,0.956209546098014
"51",0.125,0.549407114624506,0.351411990945368,0.456783056668575,0.278360661254311,0.0117683176422431,0.37746399386293,0.702439024390244,0.91588785046729,0.783986187370609
"52",0.03125,0.525691699604743,0.194493172371969,0.389811104751002,0.261710293772637,0.0264019647973803,0.299329175915875,0.682926829268293,0.953271028037383,0.860125033754204
"53",0.0625,0.778656126482213,0.170716247466621,0.263308528906697,0.149605406810832,0.0466639377814163,0.356001613720882,0.609756097560976,0.925233644859813,0.850790871226689
"54",0.046875,0.173913043478261,0.056230835361641,0.066971951917573,0.0101803503099888,0.154625460499386,0.159047488040106,0.829268292682927,0.91588785046729,0.877513563052853
"55",0.0625,0.83399209486166,0.230279717889646,0.447052089295936,0.278481337658054,0.0127916496111339,0.53662275028211,0.526829268292683,0.831775700934579,0.4860793571563
"56",0,0.640316205533597,0.0597888585372933,0.136805953062393,0.158061207579923,0.465718379042161,0.173137099120453,0.68780487804878,0.953271028037383,0.924308754817646
"57",0.09375,0.66403162055336,0.532367644129558,0.634230108757871,0.502041220932503,0.00573065902578796,0.555679320889665,0.478048780487805,0.831775700934579,0.510595956041798
"58",0.0625,0.778656126482213,0.65931983629391,0.601030337721809,0.464381928873224,0.00573065902578796,0.557007532588664,0.517073170731707,0.813084112149533,0.466901241336421
"59",0.03125,0.0395256916996047,0.0179048908194116,0.00629650829994276,0.000205003058775798,0.673557101923864,0.0481834716554328,0.95609756097561,0.94392523364486,0.949560990777942
"60",0.015625,0.490118577075099,0.148328469590935,0.232398397252433,0.122364563852223,0.0551575931232092,0.499980962733004,0.629268292682927,0.85981308411215,0.792488155342984
"61",0,0.632411067193676,0.136845051607997,0.271894676588437,0.256554740658035,0.216741711011052,0.214251956073634,0.746341463414634,0.981308411214953,0.929263462813096
"62",0.0625,0.474308300395257,0.15350593016204,0.201488265598168,0.0862975971387509,0.0525992632009824,0.265032773287719,0.780487804878049,0.91588785046729,0.882403626633499
"63",0.0625,0.660079051383399,0.443422988606181,0.551803091013165,0.399230520264906,0.00767498976668031,0.536980782824521,0.536585365853659,0.831775700934579,0.585584295498621
"64",0.09375,0.521739130434783,0.330730287033616,0.462507155123068,0.298638662227659,0.014428980761359,0.432646314524981,0.614634146341463,0.906542056074766,0.73795772746242
"65",0,0.00790513833992095,0.00147578359814257,0.00629650829994276,0.00013555757816069,0.625255832992223,0.0475033243156495,1,0.97196261682243,0.9886528594925
"66",0.046875,0.359683794466403,0.140345317071329,0.134516313680595,0.0371963089608004,0.0924068767908309,0.62199092117933,0.678048780487805,0.850467289719626,0.796515747870417
"67",0.078125,0.640316205533597,0.572746949393137,0.349170005724098,0.160843987195999,0.0168849774866967,0.55904775569737,0.419512195121951,0.822429906542056,0.406041388791149
"68",0.015625,0.114624505928854,0.0163432111362793,0.0165998855180309,0.00220404082219639,0.505730659025788,0.0702615128310942,0.921951219512195,0.981308411214953,0.980438109109953
"69",0.140625,0.628458498023715,0.439864965430528,0.42644533485976,0.23405773832181,0.0123823168235776,0.454833761899259,0.609756097560976,0.88785046728972,0.680582127046732
"70",0.046875,0.446640316205534,0.166869435729365,0.275329135661133,0.132814481676393,0.0322349570200573,0.488751150500019,0.648780487804878,0.85981308411215,0.79747477640397
"71",0.03125,0.41897233201581,0.150179678319162,0.352604464796795,0.196958930815793,0.0213876381498158,0.272282009164769,0.741463414634146,0.953271028037383,0.89212074594745
"72",0.09375,0.782608695652174,0.415075799592586,0.634230108757871,0.557283473753418,0.00675399099467867,0.455517373086493,0.619512195121951,0.91588785046729,0.739619661721505
"73",0.046875,0.363636363636364,0.122440426251917,0.204350314825415,0.0841265726821956,0.0483012689316414,0.534527254589423,0.68780487804878,0.803738317757009,0.784977128969699
"74",0.0625,0.802371541501976,0.619171561879614,0.604464796794505,0.494445194896559,0.00777732296356938,0.529582015433793,0.55609756097561,0.850467289719626,0.554099192353957
"75",0.015625,0.0118577075098814,0.014636396688854,0.00343445907269605,6.94454806151076e-05,0.739152681129759,0.0332660828098491,0.985365853658537,0.94392523364486,0.959724893009402
"76",0.078125,0.707509881422925,0.535086699509578,0.55638236977676,0.415320323827054,0.0073679901760131,0.544491366223764,0.521951219512195,0.803738317757009,0.524213015621037
"77",0.03125,0.138339920948617,0.0377187480793709,0.0641099026903263,0.0113196133402625,0.175706099058535,0.157007046020756,0.926829268292683,0.981308411214953,0.979287602183181
"78",0.0625,0.08300395256917,0.0447185385225429,0.0354894104178592,0.00321266698265022,0.269136307818256,0.126094731532853,0.921951219512195,0.906542056074766,0.922582994427488
"79",0.0625,0.66403162055336,0.239673772593077,0.360618202633085,0.263259562920463,0.0333606221858371,0.550198224892877,0.565853658536585,0.822429906542056,0.721592052828398
"80",0.015625,0.0671936758893281,0.0163720899924397,0.0160274756725816,0.0013326786145698,0.490994678673762,0.0797912176930014,0.946341463414634,0.94392523364486,0.951382490364709
"81",0.0625,0.802371541501976,0.732442581058877,0.609616485403549,0.551182192242233,0.00777732296356938,0.582388864688968,0.521951219512195,0.822429906542056,0.452453623769506
"82",0.09375,0.648221343873518,0.578821135472195,0.519748139668002,0.330219887407844,0.00890298812934916,0.553156709314265,0.409756097560976,0.822429906542056,0.441329874720761
"83",0.046875,0.561264822134387,0.204500806756764,0.305094447624499,0.152209612333898,0.0255832992222677,0.539131661188315,0.575609756097561,0.803738317757009,0.732491592134657
"84",0.015625,0.320158102766798,0.0337845592901429,0.066971951917573,0.0239255950803075,0.385386819484241,0.125957173643908,0.804878048780488,0.981308411214953,0.972766699125255
"85",0.015625,0.00395256916996047,0.00723156177594598,0,0,1,0,0.985365853658537,0.953271028037383,0.962154377408823
"86",0.03125,0.430830039525692,0.124320513836304,0.189467658843732,0.0663270213873032,0.050552599263201,0.232151863909395,0.68780487804878,0.869158878504673,0.834425196592667
"87",0.046875,0.0869565217391304,0.0318755928495952,0.0211791642816256,0.00170800167494563,0.387433483422022,0.0972305011692421,0.926829268292683,0.925233644859813,0.93850106786027
"88",0.03125,0.197628458498024,0.0910276355843785,0.119633657698912,0.0258734019206001,0.0811502251330331,0.201797423082214,0.829268292682927,0.925233644859813,0.891161717413896
"89",0.078125,0.616600790513834,0.397258285825147,0.260446479679451,0.103637459035103,0.0324396234138354,0.550492618473031,0.439024390243902,0.831775700934579,0.567811991129804
"90",0.03125,0.660079051383399,0.421612787853701,0.483113909559244,0.318591063104751,0.0120753172329104,0.525939241994882,0.526829268292683,0.831775700934579,0.592073285491011
"91",0.15625,0.616600790513834,0.347014999974083,0.406983400114482,0.214928802112285,0.0132009823986901,0.471070585521796,0.580487804878049,0.878504672897196,0.733418707602674
"92",0.0625,0.450592885375494,0.417506066411002,0.215226101888952,0.0565368753121078,0.0354072861236185,0.238571232060159,0.624390243902439,0.88785046728972,0.590762394952826
"93",0.140625,0.636363636363636,0.49346338198063,0.579278763594734,0.409252138047774,0.00603765861645518,0.451840779202878,0.604878048780488,0.906542056074766,0.665110836531459
"94",0.125,0.58102766798419,0.38375038597702,0.394962793360046,0.216357394856368,0.0165779778960295,0.516408680494784,0.560975609756098,0.822429906542056,0.631996530476978
"95",0.15625,0.596837944664032,0.498351313506641,0.390383514596451,0.19182163194181,0.0149406467458043,0.461133861899417,0.6,0.88785046728972,0.648010343106369
"96",0.046875,0.569169960474308,0.167505511048384,0.325701202060675,0.203800977347916,0.0293696275071633,0.303753313839711,0.682926829268293,0.953271028037383,0.876618360650372
"97",0.171875,0.727272727272727,0.838742688651128,0.517458500286205,0.334884282400404,0.00798198935734752,0.567158153565813,0.375609756097561,0.775700934579439,0.318842619489882
"98",0.046875,0.541501976284585,0.297524045350171,0.432169433314253,0.254439947199212,0.0119729840360213,0.301453320023531,0.726829268292683,0.962616822429907,0.83359463860499
"99",0.0625,0.458498023715415,0.256450907055253,0.308528906697195,0.140894959385108,0.024559967253377,0.516310852019494,0.629268292682927,0.831775700934579,0.725108218023517
"100",0,0.25296442687747,0.0612639016519446,0.176874642243847,0.0575603826469792,0.0608882521489971,0.227001085178902,0.878048780487805,0.953271028037383,0.932236287610366
"101",0.046875,0.770750988142292,0.566123324563541,0.509444762449914,0.347015772933755,0.0100286532951289,0.522503870344479,0.536585365853659,0.850467289719626,0.544477812236615
"102",0.015625,0.339920948616601,0.0731812429607788,0.154550658271322,0.0516161669713802,0.0759312320916905,0.213642685741361,0.824390243902439,0.97196261682243,0.927217753483843
"103",0.046875,0.233201581027668,0.0698253717782489,0.0950200343445907,0.0186411511536839,0.106426524764634,0.561373744784263,0.746341463414634,0.803738317757009,0.817516181560794
"104",0.015625,0.102766798418972,0.019930113168092,0.0131654264453349,0.00154268174794989,0.502071566987259,0.0623137236920537,0.936585365853659,0.925233644859813,0.9399396106606
"105",0.015625,0.517786561264822,0.107862527758875,0.232970807097882,0.157747075908752,0.0886205485059353,0.218703299015085,0.751219512195122,0.981308411214953,0.928720122415246
"106",0.046875,0.130434782608696,0.0653713635781347,0.0778477389811105,0.010630118925584,0.124027834629554,0.173987803200514,0.921951219512195,0.94392523364486,0.938596807056879
"107",0.0625,0.545454545454545,0.410042733302282,0.255867200915856,0.082950999586343,0.0270159639787147,0.44261743700594,0.604878048780488,0.906542056074766,0.62007331822236
"108",0.140625,0.758893280632411,0.627647135920928,0.612478534630796,0.480480026209915,0.00583299222267703,0.576140151211479,0.51219512195122,0.775700934579439,0.476777925978053
"109",0.046875,0.33596837944664,0.0744533935988164,0.100744132799084,0.0290331712885875,0.128632828489562,0.184083023828083,0.84390243902439,0.91588785046729,0.916605431767411
"110",0.0625,0.683794466403162,0.401307990039016,0.634230108757871,0.551107707003882,0.00480966025378633,0.417952116542221,0.629268292682927,0.94392523364486,0.748282013305294
"111",0.078125,0.260869565217391,0.0828415905881586,0.0807097882083572,0.0142148152686723,0.130372492836676,0.175768413651856,0.873170731707317,0.91588785046729,0.910020702578412
"112",0.015625,0.375494071146245,0.10343665793143,0.255867200915856,0.124438007487731,0.0388866148178469,0.22859574917022,0.785365853658537,0.97196261682243,0.926833978413675
"113",0.046875,0.0276679841897233,0.0299377475528872,0.00286204922724671,7.27391805528527e-05,0.834527220630372,0.0263194094181301,0.960975609756098,0.91588785046729,0.936551097727626
"114",0.015625,0.154150197628458,0.0270454190359053,0.0646823125357756,0.0111724286044903,0.176422431436758,0.157075824965228,0.917073170731707,0.962616822429907,0.95425957596537
"115",0.078125,0.529644268774704,0.222868499758232,0.263308528906697,0.11294478044593,0.0312116250511666,0.344701428606835,0.697560975609756,0.925233644859813,0.835895652458533
"116",0.015625,0.837944664031621,0.23643415731868,0.317115054378935,0.252700516483897,0.0855505525992632,0.336159038777764,0.580487804878049,0.97196261682243,0.84241655551646
"117",0.078125,0.478260869565217,0.139911393745432,0.20835718374356,0.0796490058740559,0.0475849365534179,0.29674316528438,0.736585365853659,0.925233644859813,0.880421743435319
"118",0.078125,0.347826086956522,0.122816591865493,0.111619919862622,0.0295275437443035,0.117580843225542,0.193276476072569,0.824390243902439,0.91588785046729,0.895764563404715
"119",0.03125,0.762845849802372,0.428699955348846,0.329135661133372,0.2439570130094,0.0884158821121572,0.496651656672798,0.526829268292683,0.85981308411215,0.645517032575875
"120",0.109375,0.592885375494071,0.302760004117088,0.319977103606182,0.152017784074873,0.0249693000409333,0.523053658822276,0.551219512195122,0.841121495327103,0.688540754621257
"121",0.046875,0.395256916996047,0.241553860177464,0.427017744705209,0.257022684147986,0.014428980761359,0.320262569005597,0.75609756097561,0.953271028037383,0.832987472076068
"122",0.09375,0.545454545454545,0.42291455783139,0.325701202060675,0.129302524513858,0.0203643061809251,0.36944636847392,0.721951219512195,0.906542056074766,0.717308337492942
"123",0.390625,0.758893280632411,0.851006576233886,0.461362335432169,0.276913774586478,0.0118706508391322,0.572746956904902,0.526829268292683,0.691588785046729,0.349720556105624
"124",0.71875,0.841897233201581,0.633910249385989,0.319977103606182,0.152097190021565,0.0249693000409333,0.333802594369592,0.702439024390244,0.719626168224299,0.518427749637909
"125",0.0625,0.660079051383399,0.392485869723778,0.581568402976531,0.517375457665559,0.00808432255423659,0.379219786258668,0.639024390243902,0.97196261682243,0.774141415794512
"126",0.09375,0.786561264822134,0.888869718594059,0.433886662850601,0.268395195102911,0.0133033155955792,0.568559650712385,0.15609756097561,0.831775700934579,0.196068146669176
"127",0.0625,0.66798418972332,0.402637898389374,0.439038351459645,0.267804908517683,0.0126893164142448,0.502913361292076,0.570731707317073,0.850467289719626,0.660060389339399
"128",0.046875,0.482213438735178,0.171584094118414,0.291929021179164,0.161779834492769,0.0335652885796152,0.298814659998834,0.697560975609756,0.94392523364486,0.874125050119879
"129",0.15625,0.592885375494071,0.486723501242902,0.60847166571265,0.45238099584343,0.00613999181334425,0.468799035648226,0.648780487804878,0.878504672897196,0.666901241336421
"130",0.046875,0.0948616600790514,0.0371693093288332,0.0240412135088724,0.002428925129994,0.35796152271797,0.302145903067541,0.848780487804878,0.850467289719626,0.843887011382327
"131",0.25,0.719367588932806,0.793561347946528,0.393817973669147,0.207306347110576,0.015861645517806,0.536858856232978,0.546341463414634,0.766355140186916,0.392456242277447
"132",0,0.209486166007905,0.0131035958618821,0.0412135088723526,0.00774317108858449,0.32818256242325,0.117420942424381,0.88780487804878,0.981308411214953,0.989899105615881
"133",0.046875,0.869565217391304,0.443972427356718,0.54779622209502,0.596915414293483,0.0551575931232092,0.436828664185417,0.590243902439024,0.953271028037383,0.748250100239757
"134",0.09375,0.711462450592885,0.339667922773496,0.520320549513452,0.407163773554716,0.00992632009823987,0.522127535307907,0.580487804878049,0.831775700934579,0.669874066133691
"135",0.0625,0.620553359683794,0.240397224964068,0.337149398969662,0.223751433751551,0.0331559557920589,0.805057545050209,0.565853658536585,0.831775700934579,0.714975410573862
"136",0.1875,0.632411067193676,0.535896047965559,0.520320549513452,0.331650107160329,0.00890298812934916,0.44192227677585,0.653658536585366,0.88785046728972,0.651046994034712
"137",0.125,0.588932806324111,0.256450907055253,0.290784201488266,0.147816372180791,0.0314162914449447,0.457573208123063,0.614634146341463,0.878504672897196,0.775164270459139
"138",0.046875,0.739130434782609,0.334866627815966,0.338294218660561,0.284999331736061,0.111338518215309,0.505672160167706,0.517073170731707,0.850467289719626,0.692056919816377
"139",0.0625,0.588932806324111,0.335329429998023,0.526617057813394,0.391295481234164,0.00900532132623823,0.49805521755499,0.585365853658537,0.85981308411215,0.693879237686876
"140",0.03125,0.513833992094862,0.394337078452004,0.586147681740126,0.448960071785198,0.00562832582889889,0.39259845131139,0.658536585365854,0.94392523364486,0.708263029122718
"141",0.046875,0.573122529644269,0.234756962210906,0.489410417859187,0.404409129279072,0.0143266475644699,0.399480980137222,0.629268292682927,0.925233644859813,0.825730931943342
"142",0.046875,0.845849802371542,0.498322434650481,0.701202060675444,0.689438263047099,0.00470732705689726,0.480015758298994,0.590243902439024,0.953271028037383,0.705833544723297
"143",0.09375,0.328063241106719,0.0936889332520776,0.103033772180881,0.0339985231525677,0.181948424068768,0.520473199137971,0.746341463414634,0.850467289719626,0.83611986220102
"144",0.046875,0.505928853754941,0.264665090424142,0.362335432169433,0.193060063118402,0.0200573065902579,0.46830177277886,0.668292682926829,0.869158878504673,0.749113389576702
"145",0.0625,0.304347826086957,0.11168046063997,0.145392100744133,0.0384529546948796,0.0684609087187884,0.646888899078362,0.75609756097561,0.878504672897196,0.845836981514971
"146",0.09375,0.573122529644269,0.334924385528287,0.402976531196337,0.226797352214462,0.0150429799426934,0.388956110171057,0.673170731707317,0.925233644859813,0.771423895521533
"147",0.09375,0.50197628458498,0.25766529998097,0.301659988551803,0.133659414918254,0.0218993041342612,0.486922380687658,0.629268292682927,0.841121495327103,0.743615341183402
"148",0.078125,0.691699604743083,0.549172916964403,0.744132799084144,0.669140222092202,0.00225133033155956,0.5062715605768,0.629268292682927,0.925233644859813,0.67329367384847
"149",0.109375,0.328063241106719,0.127791900443476,0.106468231253578,0.0291968642071802,0.142754809660254,0.182210708117444,0.853658536585366,0.906542056074766,0.892281129558863
"150",0.109375,0.687747035573123,0.485392852409052,0.520320549513452,0.33975701383481,0.00828898894801473,0.523198390314242,0.531707317073171,0.841121495327103,0.600767550140336
"151",0,0.608695652173913,0.070317052816466,0.172295363480252,0.167275948244307,0.28192795742939,0.183379408977309,0.775609756097561,0.990654205607477,0.969857700459057
"152",0.09375,0.569169960474308,0.276553552876815,0.326273611906125,0.157219607721131,0.0214899713467049,0.481829778534755,0.668292682926829,0.841121495327103,0.746427782369259
"153",0.03125,0.458498023715415,0.115527272377226,0.211219232970807,0.122508415204925,0.112259516987311,0.43521145108741,0.673170731707317,0.878504672897196,0.85465889842644
"154",0,0.00790513833992095,0.00587203408593607,0.00400686891814539,7.44058720876153e-05,0.721551371264838,0.0348938511623642,0.975609756097561,0.953271028037383,0.959373849288502
"155",0.234375,0.74703557312253,0.682373308828266,0.476244991413852,0.26432600740392,0.0109496520671306,0.545538270245169,0.536585365853659,0.766355140186916,0.442480381647532
"156",0.09375,0.739130434782609,0.588568860151547,0.441327990841442,0.257287211904432,0.0125869832173557,0.536255525577005,0.526829268292683,0.813084112149533,0.482019851563331
"157",0.078125,0.33201581027668,0.121457064175483,0.124212936462507,0.0332279957827942,0.088211215718379,0.203868433521329,0.814634146341463,0.906542056074766,0.887485986891095
"158",0.046875,1,0.55102412569263,0.920435031482542,0.735119143047531,0.00194433074089235,0.32658535467009,0.590243902439024,0.906542056074766,0.654946116016267
"159",0.015625,0.802371541501976,0.427398185371156,0.360618202633085,0.260417218923584,0.0530085959885387,0.342055196172594,0.668292682926829,0.953271028037383,0.772159532596332
"160",0.09375,0.806324110671937,0.591143521250766,0.650829994275901,0.561078173229886,0.00634465820712239,0.56065091719474,0.526829268292683,0.850467289719626,0.552501084225944
"161",0.03125,0.359683794466403,0.105403382084298,0.209502003434459,0.0849301561007418,0.0492222677036431,0.213246500520368,0.8,0.97196261682243,0.92903925307061
"162",0.09375,0.577075098814229,0.273921134065277,0.411562678878077,0.263803539290904,0.0162709783053623,0.482697174700409,0.639024390243902,0.850467289719626,0.746108651713895
"163",0.234375,0.762845849802372,0.699005308526149,0.621064682312536,0.468674334188478,0.00521899304134261,0.557293980304194,0.546341463414634,0.775700934579439,0.485855965697546
"164",0.03125,0.794466403162055,0.382621889136293,0.424155695477962,0.36422329158562,0.039091281211625,0.339884336054459,0.624390243902439,0.990654205607477,0.78568003469523
"165",0.28125,0.687747035573123,0.683732836518276,0.402404121350887,0.203023822895135,0.0134056487924683,0.537537117692508,0.536585365853659,0.738317757009346,0.444558004042321
"166",0.078125,0.897233201581028,0.715290021466616,0.411562678878077,0.243551887917058,0.015963978714695,0.531595156423062,0.625998148017294,0.831775700934579,0.0272971270058178
"167",0.0625,0.699604743083004,0.229376609163187,0.363480251860332,0.266343220041696,0.0327466230045027,0.495684990582102,0.551219512195122,0.85981308411215,0.775131539109871
"168",0.03125,0.521739130434783,0.185988719474494,0.356038923869491,0.214353357018343,0.0224109701187065,0.397824764360768,0.629268292682927,0.91588785046729,0.822982316888558
"169",0.015625,0.00395256916996047,0.0114256602706171,0.00400686891814539,6.7778789080345e-05,0.712955382726156,0.0333730722790285,0.980487804878049,0.94392523364486,0.957167756347836
"170",0.078125,0.762845849802372,0.287371276201083,0.449341728677733,0.335988783007239,0.0152476463364715,0.46760959131414,0.609756097560976,0.869158878504673,0.765222941402702
"171",0,0,0,0.000572409845449342,9.92078294501537e-06,0.950573065902579,0.00800892597857154,1,0.981308411214953,0.98919619989035
